Name,Value
"Sea Surface : Military Combatant : Sea Based X-Band Radar",30121100
"Sea Surface : Military Non-Combatant",30130000
"Sea Surface : Military Non-Combatant : Auxilliary Ship",30130100
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Ammunition Ship",30130101
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Naval Stores Ship",30130102
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Auxiliary Flag Ship",30130103
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Intelligence Collector",30130104
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Oceanographic Research Ship",30130105
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Survey Ship",30130106
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Hospital Ship",30130107
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Naval Cargo Ship",30130108
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Combat Support Ship, Fast",30130109
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Oiler, Replenishment",30130110
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Repair Ship",30130111
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Submarine Tender",30130112
"Sea Surface : Military Non-Combatant : Auxilliary Ship : Tug, Ocean Going",30130113
"Sea Surface : Military Non-Combatant : Service Craft/Yard",30130200
"Sea Surface : Military Non-Combatant : Service Craft/Yard : Barge, Not Self-Propelled",30130201
"Sea Surface : Military Non-Combatant : Service Craft/Yard : Barge, Self-Propelled",30130202
"Sea Surface : Military Non-Combatant : Service Craft/Yard : Tug, Harbor",30130203
"Sea Surface : Military Non-Combatant : Service Craft/Yard : Launch",30130204
"Sea Surface : Civilian",30140000
"Sea Surface : Civilian : Merchant Ship",30140100
"Sea Surface : Civilian : Merchant Ship : Cargo, General",30140101
"Sea Surface : Civilian : Merchant Ship : Container Ship",30140102
"Sea Surface : Civilian : Merchant Ship : Dredge",30140103
"Sea Surface : Civilian : Merchant Ship : Roll On/Roll Off",30140104
"Sea Surface : Civilian : Merchant Ship : Ferry",30140105
"Sea Surface : Civilian : Merchant Ship : Heavy Lift",30140106
"Sea Surface : Civilian : Merchant Ship : Hovercraft",30140107
"Sea Surface : Civilian : Merchant Ship : Lash Carrier (with Barges)",30140108
"Sea Surface : Civilian : Merchant Ship : Oiler/Tanker",30140109
"Sea Surface : Civilian : Merchant Ship : Passenger",30140110
"Sea Surface : Civilian : Merchant Ship : Tug, Ocean Going",30140111
"Sea Surface : Civilian : Merchant Ship : Tow",30140112
"Sea Surface : Civilian : Merchant Ship : Transport Ship, Hazardous Material",30140113
"Sea Surface : Civilian : Merchant Ship : Junk/Dhow",30140114
"Sea Surface : Civilian : Merchant Ship : Barge, Not Self-Propelled",30140115
"Sea Surface : Civilian : Merchant Ship : Hospital Ship",30140116
"Sea Surface : Civilian : Fishing Vessel",30140200
"Sea Surface : Civilian : Fishing Vessel : Drifter",30140201
"Sea Surface : Civilian : Fishing Vessel : Trawler",30140202
"Sea Surface : Civilian : Fishing Vessel : Dredger",30140203
"Sea Surface : Civilian : Law Enforcement Vessel",30140300
"Sea Surface : Civilian : Leisure Craft, Sailing",30140400
"Sea Surface : Civilian : Leisure Craft, Motorized",30140500
"Sea Surface : Civilian : Leisure Craft, Motorized : Rigid-Hull Inflatable Boat (RHIB)",30140501
"Sea Surface : Civilian : Leisure Craft, Motorized : Speedboat",30140502
"Sea Surface : Civilian : Jet Ski",30140600
"Sea Surface : Civilian : Unmanned Surface Water Vehicle (USV)",30140700
"Sea Surface : Own Ship",30150000
"Sea Surface : Fused Track",30160000
"Sea Surface : Manual Track",30170000
