Name,Value
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Long Range,S-G-UCRX--
Protection : Security,S-G-UCS---
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Security,S-G-UCSA--
Protection : Security : Mechanized,S-G-UCSGA-
Protection : Security : Motorized,S-G-UCSGM-
Protection : Security : Mechanized : Mobility : Wheeled,S-G-UCSM--
Protection : Security : Mobility : Railroad,S-G-UCSR--
Protection : Security : Mobility : Riverine,S-G-UCSW--
Movement and Maneuver : Army Aviation/Aviation Rotary Wing,S-G-UCV---
Movement and Maneuver : Aviation Composite,S-G-UCVC--
Movement and Maneuver : Aviation Fixed Wing,S-G-UCVF--
Movement and Maneuver : Aviation Fixed Wing : Capability : Attack 1,S-G-UCVFA-
Movement and Maneuver : Aviation Fixed Wing : Reconnaissance,S-G-UCVFR-
Movement and Maneuver : Aviation Fixed Wing : Capability : Utility 1,S-G-UCVFU-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Attack 1,S-G-UCVRA-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Mine Countermeasure,S-G-UCVRM-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Utility 1,S-G-UCVRU-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Command and Control,S-G-UCVRUC
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Medevac,S-G-UCVRUE
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Utility 1 : Capability : Heavy,S-G-UCVRUH
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Utility 1 : Capability : Light,S-G-UCVRUL
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Utility 1 : Capability : Medium,S-G-UCVRUM
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Antisubmarine Warfare,S-G-UCVRW-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Search and Rescue,S-G-UCVS--
Movement and Maneuver : Unmanned Aerial Systems,S-G-UCVU--
Movement and Maneuver : Aviation Fixed Wing : Mobility : Air Mobile/Air Assault (US Only),S-G-UCVUF-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Mobility : Air Mobile/Air Assault (US Only),S-G-UCVUR-
Movement and Maneuver : Aviation Fixed Wing : Mobility : Vertical or Short Take-Off and Landing (VTOL/VSTOL),S-G-UCVV--
Sustainment : Combat Service Support,S-G-US----
Sustainment : Administrative,S-G-USA---
Sustainment : Administrative : Corps Support,S-G-USAC--
Sustainment : Finance,S-G-USAF--
Sustainment : Finance : Corps Support,S-G-USAFC-
Sustainment : Finance : Theater/Echelons Above Corps Support,S-G-USAFT-
Sustainment : Judge Advocate General,S-G-USAJ--
Sustainment : Judge Advocate General : Corps Support,S-G-USAJC-
Sustainment : Judge Advocate General : Theater/Echelons Above Corps Support,S-G-USAJT-
Sustainment : Labor,S-G-USAL--
Sustainment : Labor : Corps Support,S-G-USALC-
Sustainment : Labor : Theater/Echelons Above Corps Support,S-G-USALT-
Sustainment : Mortuary Affairs/Graves Registration,S-G-USAM--
Sustainment : Mortuary Affairs/Graves Registration : Corps Support,S-G-USAMC-
Sustainment : Mortuary Affairs/Graves Registration : Theater/Echelons Above Corps Support,S-G-USAMT-
Sustainment : Postal,S-G-USAO--
Sustainment : Postal : Corps Support,S-G-USAOC-
Sustainment : Postal : Theater/Echelons Above Corps Support,S-G-USAOT-
Sustainment : Public Affairs/Public Information,S-G-USAP--
Sustainment : Broadcast,S-G-USAPB-
Sustainment : Broadcast : Corps Support,S-G-USAPBC
Sustainment : Broadcast : Theater/Echelons Above Corps Support,S-G-USAPBT
Sustainment : Public Affairs/Public Information : Corps Support,S-G-USAPC-
Sustainment : Joint Information Bureau,S-G-USAPM-
Sustainment : Joint Information Bureau : Corps Support,S-G-USAPMC
