Name,Value
Control Measure : Maritime Control Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station,25216600
Control Measure : Maritime Control Points : Mine Warfare Unmanned Underwater Vehicle Surface Station,25216700
Control Measure : Maritime Control Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater,25216800
Control Measure : Maritime Control Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle,25216900
Control Measure : Maritime Control Points : Shore Control Station,25217000
Control Measure : Maritime Control Points : General Route,25217100
Control Measure : Maritime Control Points : Diversion Route,25217200
Control Measure : Maritime Control Points : Position and Intended Movement (PIM) Route,25217300
Control Measure : Maritime Control Points : Picket Route,25217400
Control Measure : Maritime Control Points : Point R Route,25217500
Control Measure : Maritime Control Points : Rendezvous Route,25217600
Control Measure : Maritime Control Points : Waypoint Route,25217700
Control Measure : Maritime Control Points : Clutter-Stationary or Cease Reporting,25217800
Control Measure : Maritime Control Points : Tentative or Provisional Track,25217900
Control Measure : Maritime Control Points : Distressed Vessel,25218000
Control Measure : Maritime Control Points : Ditched Aircraft/Downed Aircraft,25218100
Control Measure : Maritime Control Points : Person in Water/Bailout,25218200
Control Measure : Maritime Control Points : Iceberg,25218300
Control Measure : Maritime Control Points : Oil Rig,25218500
Control Measure : Maritime Control Points : Sea Mine-Like,25218600
Control Measure : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO),25218700
Control Measure : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade,25218800
Control Measure : Maritime Control Points : Marine Life,25218900
Control Measure : Maritime Control Points : Sea Anomaly (Wake-Current-Knuckle),25219000
Control Measure : Maritime Control Points : Bottom Return/Non-MILCO-Wreck-Dangerous,25219100
Control Measure : Maritime Control Points : Bottom Return/Non-MILCO-Wreck-Non Dangerous,25219200
Control Measure : Fires Areas : Airspace Coordination Area,25240100
Control Measure : Fires Areas : Point Targets : Point or Single Target,25240601
Control Measure : Fires Areas : Point Targets : Nuclear Target,25240602
Control Measure : Fires Areas : Point Targets : Target-Recorded,25240603
Control Measure : Fires Areas : Fire Support Station,25240900
Control Measure : Fires Areas : Zone of Responsibility : Irregular,25241901
Control Measure : Fires Areas : Zone of Responsibility : Rectangular,25241902
Control Measure : Fires Areas : Zone of Responsibility : Circular,25241903
Control Measure : Fires Points : Firing Point,25250100
Control Measure : Fires Points : Hide Point,25250200
Control Measure : Fires Points : Launch Point,25250300
Control Measure : Fires Points : Reload Point,25250400
Control Measure : Fires Points : Survey Control Point,25250500
Control Measure : Protection Points : Antipersonnel Mine,25280200
Control Measure : Protection Points : Antipersonnel Mine : Antipersonnel Mine with Directional Effects,25280201
Control Measure : Protection Points : Antitank Mine,25280300
Control Measure : Protection Points : Antitank Mine with Anti-handling Device,25280400
Control Measure : Protection Points : Wide Area Antitank Mine,25280500
Control Measure : Protection Points : Unspecified Mine,25280600
Control Measure : Protection Points : Booby Trap,25280700
Control Measure : Protection Points : Engineer Regulating Point,25280800
Control Measure : Protection Points : Shelter,25280900
Control Measure : Protection Points : Shelter Above Ground,25281000
Control Measure : Protection Points : Below Ground Shelter,25281100
Control Measure : Protection Points : Fort,25281200
Control Measure : Protection Points : Chemical Event,25281300
Control Measure : Protection Points : Chemical Event : Toxic Industrial Material,25281301
Control Measure : Protection Points : Biological Event,25281400
Control Measure : Protection Points : Biological Event : Toxic Industrial Material,25281401
Control Measure : Protection Points : Nuclear Event,25281500
Control Measure : Protection Points : Nuclear Fallout Producing Event,25281600
Control Measure : Protection Points : Radiological,25281700
Control Measure : Protection Points : Radiological : Toxic Industrial Material,25281701
Control Measure : Protection Points : General Decontamination Point/Site,25281800
Control Measure : Protection Points : General Decontamination Point/Site : Alternate,25281801
Control Measure : Protection Points : General Decontamination Point/Site : Equipment,25281802
Control Measure : Protection Points : General Decontamination Point/Site : Troop,25281803
Control Measure : Protection Points : General Decontamination Point/Site : Equipment/Troop,25281804
Control Measure : Protection Points : General Decontamination Point/Site : Operational,25281805
Control Measure : Protection Points : General Decontamination Point/Site : Thorough,25281806
Control Measure : Protection Points : General Decontamination Point/Site : Main Equipment,25281807
Control Measure : Protection Points : General Decontamination Point/Site : Forward Troop,25281808
Control Measure : Protection Points : General Decontamination Point/Site : Wounded Personnel,25281809
Control Measure : Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Fixed and Prefabricated,25281901
