Name,Value
Space Communications : Satellite Downlink,52531
Space/Air/Land/Sea Surface/Subsurface Radar : Space,52541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search,52551
Land Radar : Shell Tracking,52561
Air/Land/Sea Surface/Subsurface Communications : Satellite Uplink,52571
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition,52581
Air/Land/Sea Surface Radar : Target Illumination,52591
Land Communications : Tropospheric Scatter,52601
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking,52611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown,52621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting,52631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental,52641
Land/Sea Surface Radar : Anti-Aircraft Fire Control,53011
Air/Land/Sea Surface Radar : Air Traffic Control,53061
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF),53071
Land/Sea Surface Radar : Controlled Approach,53091
Air/Land/Sea Surface Radar : Controlled Intercept,53101
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile,53111
Space/Air/Land/Sea Surface/Subsurface Jammer : Decoy/Mimic,53131
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission,53141
Air/Land/Sea Surface/Subsurface Radar : Early Warning,53161
Air/Land/Sea Surface Radar : Fire Control,53171
Land/Sea Surface Radar : Height Finding,53191
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator),53211
Land/Sea Surface Radar : Instrument Landing System,53221
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder),53241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer,53251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer,53261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer,53271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer,53281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General),53291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer,53301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer,53311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer,53321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer,53331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer,53341
Air/Land/Sea Surface Radar : Missile Acquisition,53351
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control,53361
Air/Land/Sea Surface Radar : Meteorological,53381
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function,53391
Air/Land/Sea Surface Radar : Missile Guidance,53401
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking,53421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General,53431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment,53441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following,53451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance,53461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS),53471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS),53491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation,53501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only,53511
Sea Surface/Subsurface Radar : Sonobuoy,53521
Space/Air/Land/Sea Surface/Subsurface Radar : Space,53541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search,53551
Air/Land/Sea Surface/Subsurface Communications : Satellite Uplink,53571
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition,53581
Air/Land/Sea Surface Radar : Target Illumination,53591
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking,53611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown,53621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting,53631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental,53641
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF),54071
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile,54111
Space/Air/Land/Sea Surface/Subsurface Jammer : Decoy/Mimic,54131
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission,54141
Air/Land/Sea Surface/Subsurface Radar : Early Warning,54161
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator),54211
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder),54241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer,54251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer,54261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer,54271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer,54281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (general),54291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer,54301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer,54311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer,54321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer,54331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer,54341
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control,54361
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function,54391
