Name,Value
Mission Tasks : Canalize,"25340400"
Mission Tasks : Clear,"25340500"
Mission Tasks : Counterattack,"25340600"
Mission Tasks : Counterattack by Fire,"25340700"
Mission Tasks : Delay,"25340800"
Mission Tasks : Destroy,"25340900"
Mission Tasks : Disrupt,"25341000"
Mission Tasks : Fix,"25341100"
Mission Tasks : Follow and Assume,"25341200"
Mission Tasks : Follow and Support,"25341300"
Mission Tasks : Interdict,"25341400"
Mission Tasks : Isolate,"25341500"
Mission Tasks : Occupy,"25341700"
Mission Tasks : Penetrate,"25341800"
Mission Tasks : Relief in Place (RIP),"25341900"
Mission Tasks : Retire/Retirement,"25342000"
Mission Tasks : Secure,"25342100"
Mission Tasks : Security : Cover,"25342201"
Mission Tasks : Security : Guard,"25342202"
Mission Tasks : Security : Screen,"25342203"
Mission Tasks : Seize,"25342300"
Mission Tasks : Withdraw,"25342400"
Mission Tasks : Withdraw Under Pressure,"25342500"
