Name,Value
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function (Space),50391
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking (Space),50421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General (Space),50431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment (Space),50441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following (Space),50451
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS) (Space),50491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation (Space),50501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only (Space),50511
Space Communications : Satellite Downlink (Space),50531
Space/Air/Land/Sea Surface/Subsurface Radar : Space (Space),50541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search (Space),50551
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition (Space),50581
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking (Space),50611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown (Space),50621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting (Space),50631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental (Space),50641
Air Radar : Airborne Search and Bombing,51021
Air Radar : Airborne Intercept,51031
Air Radar : Altimeter,51041
Air Radar : Airborne Reconnaissance and Mapping,51051
Air/Land/Sea Surface Radar : Air Traffic Control (Air),51061
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF) (Air),51071
Air/Land Radar : Battlefield Surveillance (Air),51081
Air/Land/Sea Surface Radar : Controlled Intercept (Air),51101
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile (Air),51111
Land Radar : Coastal Surveillance,51121
Air/Land/Sea Surface/Subsurface Radar : Decoy/Mimic,51131
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission (Air),51141
Air/Land/Sea Surface/Subsurface Radar : Early Warning (Air),51161
Air/Land/Sea Surface Radar : Fire Control (Air),51171
Air Radar : Ground Mapping,51181
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator) (Air),51211
Air/Land Radar : Ionospheric Sounding (Air),51231
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder) (Air),51241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer (Air),51251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer (Air),51261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer (Air),51271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer (Air),51281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General) (Air),51291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer (Air),51301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer (Air),51311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer (Air),51321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer (Air),51331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer (Air),51341
Air/Land/Sea Surface Radar : Missile Acquisition (Air),51351
Space/Air/Land/Sea Surface/Subsurface Radar : Missile Control (Air),51361
Air Radar : Missile Downlink,51371
Air/Land/Sea Surface Radar : Meteorological (Air),51381
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function (Air),51391
Air/Land/Sea Surface Radar : Missile Guidance (Air),51401
Air Radar : Missile Homing,51411
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking (Air),51421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General (Air),51431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment (Air),51441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following (Air),51451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance (Air),51461
Space/Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS) (Air),51471
Air Radar : Proximity Use,51481
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS) (Air),51491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation (Air),51501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only (Air),51511
Space/Air/Land/Sea Surface/Subsurface Radar : Space (Air),51541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search (Air),51551
Air/Land/Sea Surface/Subsurface Radar : Satellite Uplink,51571
Space/Air/Land/Sea Surface/Subsurface Radar : Target Acquisition,51581
Space/Air/Land/Sea Surface/Subsurface Radar : Target Illumination (Air),51591
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking (Air),51611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown (Air),51621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting (Air),51631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental (Air),51641
Land/Sea Surface Radar : Anti-Aircraft Fire Control (Land),52011
Air/Land/Sea Surface Radar : Air Traffic Control (Land),52061
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF) (Land),52071
Air/Land Radar : Battlefield Surveillance (Land),52081
Land/Sea Surface Radar : Controlled Approach (Land),52091
Air/Land/Sea Surface Radar : Controlled Intercept (Land),52101
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile (Land),52111
Space/Air/Land/Sea Surface/Subsurface Jammer : Decoy/Mimic (Land),52131
