filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Land\15110900.emf,64,Weapon/Weapon System : Howitzer,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Howitzer;S*GPEWH---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Howitzer;15110900,15110900,Point,
{Symbols_Root}\Appendices\Land\15110901.emf,64,Weapon/Weapon System : Howitzer : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Howitzer;Light;S*GPEWHL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Howitzer : Light;15110901,15110901,Point,
{Symbols_Root}\Appendices\Land\15110902.emf,64,Weapon/Weapon System : Howitzer : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Howitzer;Medium;S*GPEWHM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Howitzer : Medium;15110902,15110902,Point,
{Symbols_Root}\Appendices\Land\15110903.emf,64,Weapon/Weapon System : Howitzer : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Howitzer;Heavy;S*GPEWHH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Howitzer : Heavy;15110903,15110903,Point,
{Symbols_Root}\Appendices\Land\15111000.emf,64,Weapon/Weapon System : Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Missile Launcher;S*GPEWM---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Missile Launcher;15111000,15111000,Point,
{Symbols_Root}\Appendices\Land\15111001.emf,64,Weapon/Weapon System : Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Missile Launcher;Light;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Missile Launcher : Light;15111001,15111001,Point,
{Symbols_Root}\Appendices\Land\15111002.emf,64,Weapon/Weapon System : Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Missile Launcher;Medium;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Missile Launcher : Medium;15111002,15111002,Point,
{Symbols_Root}\Appendices\Land\15111003.emf,64,Weapon/Weapon System : Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Missile Launcher;Heavy;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Missile Launcher : Heavy;15111003,15111003,Point,
{Symbols_Root}\Appendices\Land\15111100.emf,64,Weapon/Weapon System : Air Defense Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;S*GPEWMA--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher;15111100,15111100,Point,
{Symbols_Root}\Appendices\Land\15111101.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Light;S*GPEWMAS-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Light;15111101,15111101,Point,
{Symbols_Root}\Appendices\Land\15111102.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Light Transporter-Launcher and Radar (TLAR),Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Light Transporter-Launcher and Radar (TLAR);S*GPEWMASR*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Light Transporter-Launcher and Radar (TLAR);15111102,15111102,Point,
{Symbols_Root}\Appendices\Land\15111103.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Light Tactical Landing Approach Radar (TELAR),Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Light Tactical Landing Approach Radar (TELAR);S*GPEWMASE*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Light Tactical Landing Approach Radar (TELAR);15111103,15111103,Point,
{Symbols_Root}\Appendices\Land\15111104.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Medium;S*GPEWMAI-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Medium;15111104,15111104,Point,
{Symbols_Root}\Appendices\Land\15111105.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Medium TLAR,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Medium TLAR;S*GPEWMAIR*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Medium TLAR;15111105,15111105,Point,
{Symbols_Root}\Appendices\Land\15111106.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Medium TELAR Air Defense Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Medium TELAR Air Defense Missile Launcher;S*GPEWMAIE*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Medium TELAR Air Defense Missile Launcher;15111106,15111106,Point,
{Symbols_Root}\Appendices\Land\15111107.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Heavy;S*GPEWMAL-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Heavy;15111107,15111107,Point,
{Symbols_Root}\Appendices\Land\15111108.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Heavy TLAR,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Heavy TLAR;S*GPEWMALR*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Heavy TLAR;15111108,15111108,Point,
