filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Activities\40110303_3.emf,64,Incident : IED Event : IED Cache : Hostile,Activities : Main Icon,Activities;Incident;IED Event;IED Cache;Hostile;NEW_AT_2525D;FULL_FRAME;Point;Incident : IED Event : IED Cache : Hostile;40110303_3,40110303_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40110304.emf,64,Incident : IED Event : IED Suicide Bomber,Activities : Main Icon,Activities;Incident;IED Event;IED Suicide Bomber;O*PPF-----*****;FULL_OCTAGON;Point;Incident : IED Event : IED Suicide Bomber;40110304,40110304,Point,
{Symbols_Root}\Appendices\Activities\40110400.emf,64,Incident : Shooting,Activities : Main Icon,Activities;Incident;Shooting;E*IPBF----*****;FULL_OCTAGON;Point;Incident : Shooting;40110400,40110400,Point,
{Symbols_Root}\Appendices\Activities\40110401.emf,64,Incident : Shooting : Sniping,Activities : Main Icon,Activities;Incident;Shooting;Sniping;O*VPS-----*****;FULL_OCTAGON;Point;Incident : Shooting : Sniping;40110401,40110401,Point,
{Symbols_Root}\Appendices\Activities\40110500.emf,64,Incident : Illegal Drug Operation,Activities : Main Icon,Activities;Incident;Illegal Drug Operation;NEW_AT_2525D;MAIN;Point;Incident : Illegal Drug Operation;40110500,40110500,Point,
{Symbols_Root}\Appendices\Activities\40110501.emf,64,Incident : Illegal Drug Operation : Trafficking,Activities : Main Icon,Activities;Incident;Illegal Drug Operation;Trafficking;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Illegal Drug Operation : Trafficking;40110501,40110501,Point,
{Symbols_Root}\Appendices\Activities\40110502.emf,64,Incident : Illegal Drug Operation : Illegal Drug Lab,Activities : Main Icon,Activities;Incident;Illegal Drug Operation;Illegal Drug Lab;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Illegal Drug Operation : Illegal Drug Lab;40110502,40110502,Point,
{Symbols_Root}\Appendices\Activities\40110600.emf,64,Incident : Explosion,Activities : Main Icon,Activities;Incident;Explosion;O*VPE-----*****;FULL_OCTAGON;Point;Incident : Explosion;40110600,40110600,Point,
{Symbols_Root}\Appendices\Activities\40110601.emf,64,Incident : Explosion : Grenade Explosion,Activities : Main Icon,Activities;Incident;Explosion;Grenade Explosion;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Explosion : Grenade Explosion;40110601,40110601,Point,
{Symbols_Root}\Appendices\Activities\40110602.emf,64,Incident : Explosion : Incendiary Explosion,Activities : Main Icon,Activities;Incident;Explosion;Incendiary Explosion;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Explosion : Incendiary Explosion;40110602,40110602,Point,
