filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\Land\mod1\11181.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Targeted Individual or Organization,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Targeted Individual or Organization;Appendices\Land\mod1\11181.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Targeted Individual or Organization;11181,
{Symbols_Root}\Appendices\Land\mod1\11191.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Terrorist or Terrorist Organization,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Terrorist or Terrorist Organization;Appendices\Land\mod1\11191.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Terrorist or Terrorist Organization;11191,
{Symbols_Root}\Appendices\Land\mod1\11201.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Speaker,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Speaker;Appendices\Land\mod1\11201.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Speaker;11201,
{Symbols_Root}\Appendices\Land\mod1\11211.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Accident,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Accident;Appendices\Land\mod1\11211.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Accident;11211,
{Symbols_Root}\Appendices\Land\mod1\11221.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Combat,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Combat;Appendices\Land\mod1\11221.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Combat;11221,
{Symbols_Root}\Appendices\Land\mod1\11231.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Other,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Other;Appendices\Land\mod1\11231.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Other;11231,
{Symbols_Root}\Appendices\Land\mod1\11241.svg,32,Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Loot,Land Civilian Unit Organization : Modifier 1,Land Civilian Unit Organization;Modifier 1;{TODO_SET_CATEGORY};Loot;Appendices\Land\mod1\11241.svg;Land Civilian Unit Organization : Modifier 1 : {TODO_SET_CATEGORY} : Loot;11241,
{Symbols_Root}\Appendices\Land\mod2\11002.svg,32,Land Civilian Unit Organization : Modifier 2 : {TODO_SET_CATEGORY} : Unspecified,Land Civilian Unit Organization : Modifier 2,Land Civilian Unit Organization;Modifier 2;{TODO_SET_CATEGORY};Unspecified;Appendices\Land\mod2\11002.svg;Land Civilian Unit Organization : Modifier 2 : {TODO_SET_CATEGORY} : Unspecified;11002,
{Symbols_Root}\Appendices\Land\mod2\11012.svg,32,Land Civilian Unit Organization : Modifier 2 : {TODO_SET_CATEGORY} : Leader or Leadership,Land Civilian Unit Organization : Modifier 2,Land Civilian Unit Organization;Modifier 2;{TODO_SET_CATEGORY};Leader or Leadership;Appendices\Land\mod2\11012.svg;Land Civilian Unit Organization : Modifier 2 : {TODO_SET_CATEGORY} : Leader or Leadership;11012,
{Symbols_Root}\Appendices\Land\15110000.svg,32,Land Equipment : Weapons/Weapons System,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Point;Appendices\Land\15110000.svg;Land Equipment : Weapons/Weapons System;15110000,
{Symbols_Root}\Appendices\Land\15110100.svg,32,Land Equipment : Weapons/Weapons System : Rifle,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Rifle;Point;Appendices\Land\15110100.svg;Land Equipment : Weapons/Weapons System : Rifle;15110100,
{Symbols_Root}\Appendices\Land\15110101.svg,32,Land Equipment : Weapons/Weapons System : Rifle : Single Shot Rifle,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Rifle;Single Shot Rifle;Point;Appendices\Land\15110101.svg;Land Equipment : Weapons/Weapons System : Rifle : Single Shot Rifle;15110101,
{Symbols_Root}\Appendices\Land\15110102.svg,32,Land Equipment : Weapons/Weapons System : Rifle : Semiautomatic Rifle,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Rifle;Semiautomatic Rifle;Point;Appendices\Land\15110102.svg;Land Equipment : Weapons/Weapons System : Rifle : Semiautomatic Rifle;15110102,
{Symbols_Root}\Appendices\Land\15110103.svg,32,Land Equipment : Weapons/Weapons System : Rifle : Automatic Rifle,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Rifle;Automatic Rifle;Point;Appendices\Land\15110103.svg;Land Equipment : Weapons/Weapons System : Rifle : Automatic Rifle;15110103,
{Symbols_Root}\Appendices\Land\15110200.svg,32,Land Equipment : Weapons/Weapons System : Machine Gun,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Machine Gun;Point;Appendices\Land\15110200.svg;Land Equipment : Weapons/Weapons System : Machine Gun;15110200,
{Symbols_Root}\Appendices\Land\15110201.svg,32,Land Equipment : Weapons/Weapons System : Machine Gun : Light ,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Machine Gun;Light ;Point;Appendices\Land\15110201.svg;Land Equipment : Weapons/Weapons System : Machine Gun : Light ;15110201,
{Symbols_Root}\Appendices\Land\15110202.svg,32,Land Equipment : Weapons/Weapons System : Machine Gun : Medium ,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Machine Gun;Medium ;Point;Appendices\Land\15110202.svg;Land Equipment : Weapons/Weapons System : Machine Gun : Medium ;15110202,
{Symbols_Root}\Appendices\Land\15110203.svg,32,Land Equipment : Weapons/Weapons System : Machine Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Machine Gun;Heavy;Point;Appendices\Land\15110203.svg;Land Equipment : Weapons/Weapons System : Machine Gun : Heavy;15110203,
{Symbols_Root}\Appendices\Land\15110300.svg,32,Land Equipment : Weapons/Weapons System : Grenade Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Grenade Launcher;Point;Appendices\Land\15110300.svg;Land Equipment : Weapons/Weapons System : Grenade Launcher;15110300,
{Symbols_Root}\Appendices\Land\15110301.svg,32,Land Equipment : Weapons/Weapons System : Grenade Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Grenade Launcher;Light;Point;Appendices\Land\15110301.svg;Land Equipment : Weapons/Weapons System : Grenade Launcher : Light;15110301,
{Symbols_Root}\Appendices\Land\15110302.svg,32,Land Equipment : Weapons/Weapons System : Grenade Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Grenade Launcher;Medium;Point;Appendices\Land\15110302.svg;Land Equipment : Weapons/Weapons System : Grenade Launcher : Medium;15110302,
{Symbols_Root}\Appendices\Land\15110303.svg,32,Land Equipment : Weapons/Weapons System : Grenade Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Grenade Launcher;Heavy;Point;Appendices\Land\15110303.svg;Land Equipment : Weapons/Weapons System : Grenade Launcher : Heavy;15110303,
{Symbols_Root}\Appendices\Land\15110400.svg,32,Land Equipment : Weapons/Weapons System : Flame Thrower,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Flame Thrower;Point;Appendices\Land\15110400.svg;Land Equipment : Weapons/Weapons System : Flame Thrower;15110400,
{Symbols_Root}\Appendices\Land\15110500.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Gun,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Gun;Point;Appendices\Land\15110500.svg;Land Equipment : Weapons/Weapons System : Air Defense Gun;15110500,
{Symbols_Root}\Appendices\Land\15110501.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Gun;Light;Point;Appendices\Land\15110501.svg;Land Equipment : Weapons/Weapons System : Air Defense Gun : Light;15110501,
{Symbols_Root}\Appendices\Land\15110502.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Gun;Medium;Point;Appendices\Land\15110502.svg;Land Equipment : Weapons/Weapons System : Air Defense Gun : Medium;15110502,
{Symbols_Root}\Appendices\Land\15110503.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Gun;Heavy;Point;Appendices\Land\15110503.svg;Land Equipment : Weapons/Weapons System : Air Defense Gun : Heavy;15110503,
{Symbols_Root}\Appendices\Land\15110600.svg,32,Land Equipment : Weapons/Weapons System : Antitank Gun,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Gun;Point;Appendices\Land\15110600.svg;Land Equipment : Weapons/Weapons System : Antitank Gun;15110600,
{Symbols_Root}\Appendices\Land\15110601.svg,32,Land Equipment : Weapons/Weapons System : Antitank Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Gun;Light;Point;Appendices\Land\15110601.svg;Land Equipment : Weapons/Weapons System : Antitank Gun : Light;15110601,
{Symbols_Root}\Appendices\Land\15110602.svg,32,Land Equipment : Weapons/Weapons System : Antitank Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Gun;Medium;Point;Appendices\Land\15110602.svg;Land Equipment : Weapons/Weapons System : Antitank Gun : Medium;15110602,
{Symbols_Root}\Appendices\Land\15110603.svg,32,Land Equipment : Weapons/Weapons System : Antitank Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Gun;Heavy;Point;Appendices\Land\15110603.svg;Land Equipment : Weapons/Weapons System : Antitank Gun : Heavy;15110603,
{Symbols_Root}\Appendices\Land\15110700.svg,32,Land Equipment : Weapons/Weapons System : Direct Fire Gun,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Direct Fire Gun;Point;Appendices\Land\15110700.svg;Land Equipment : Weapons/Weapons System : Direct Fire Gun;15110700,
{Symbols_Root}\Appendices\Land\15110701.svg,32,Land Equipment : Weapons/Weapons System : Direct Fire Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Direct Fire Gun;Light;Point;Appendices\Land\15110701.svg;Land Equipment : Weapons/Weapons System : Direct Fire Gun : Light;15110701,
{Symbols_Root}\Appendices\Land\15110702.svg,32,Land Equipment : Weapons/Weapons System : Direct Fire Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Direct Fire Gun;Medium;Point;Appendices\Land\15110702.svg;Land Equipment : Weapons/Weapons System : Direct Fire Gun : Medium;15110702,
{Symbols_Root}\Appendices\Land\15110703.svg,32,Land Equipment : Weapons/Weapons System : Direct Fire Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Direct Fire Gun;Heavy;Point;Appendices\Land\15110703.svg;Land Equipment : Weapons/Weapons System : Direct Fire Gun : Heavy;15110703,
{Symbols_Root}\Appendices\Land\15110800.svg,32,Land Equipment : Weapons/Weapons System : Recoilless Gun,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Recoilless Gun;Point;Appendices\Land\15110800.svg;Land Equipment : Weapons/Weapons System : Recoilless Gun;15110800,
{Symbols_Root}\Appendices\Land\15110801.svg,32,Land Equipment : Weapons/Weapons System : Recoilless Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Recoilless Gun;Light;Point;Appendices\Land\15110801.svg;Land Equipment : Weapons/Weapons System : Recoilless Gun : Light;15110801,
{Symbols_Root}\Appendices\Land\15110802.svg,32,Land Equipment : Weapons/Weapons System : Recoilless Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Recoilless Gun;Medium;Point;Appendices\Land\15110802.svg;Land Equipment : Weapons/Weapons System : Recoilless Gun : Medium;15110802,
{Symbols_Root}\Appendices\Land\15110803.svg,32,Land Equipment : Weapons/Weapons System : Recoilless Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Recoilless Gun;Heavy;Point;Appendices\Land\15110803.svg;Land Equipment : Weapons/Weapons System : Recoilless Gun : Heavy;15110803,
{Symbols_Root}\Appendices\Land\15110900.svg,32,Land Equipment : Weapons/Weapons System : Howitzer,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Howitzer;Point;Appendices\Land\15110900.svg;Land Equipment : Weapons/Weapons System : Howitzer;15110900,
{Symbols_Root}\Appendices\Land\15110901.svg,32,Land Equipment : Weapons/Weapons System : Howitzer : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Howitzer;Light;Point;Appendices\Land\15110901.svg;Land Equipment : Weapons/Weapons System : Howitzer : Light;15110901,
{Symbols_Root}\Appendices\Land\15110902.svg,32,Land Equipment : Weapons/Weapons System : Howitzer : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Howitzer;Medium;Point;Appendices\Land\15110902.svg;Land Equipment : Weapons/Weapons System : Howitzer : Medium;15110902,
{Symbols_Root}\Appendices\Land\15110903.svg,32,Land Equipment : Weapons/Weapons System : Howitzer : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Howitzer;Heavy;Point;Appendices\Land\15110903.svg;Land Equipment : Weapons/Weapons System : Howitzer : Heavy;15110903,
{Symbols_Root}\Appendices\Land\15111000.svg,32,Land Equipment : Weapons/Weapons System : Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Missile Launcher;Point;Appendices\Land\15111000.svg;Land Equipment : Weapons/Weapons System : Missile Launcher;15111000,
{Symbols_Root}\Appendices\Land\15111001.svg,32,Land Equipment : Weapons/Weapons System : Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Missile Launcher;Light;Point;Appendices\Land\15111001.svg;Land Equipment : Weapons/Weapons System : Missile Launcher : Light;15111001,
{Symbols_Root}\Appendices\Land\15111002.svg,32,Land Equipment : Weapons/Weapons System : Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Missile Launcher;Medium;Point;Appendices\Land\15111002.svg;Land Equipment : Weapons/Weapons System : Missile Launcher : Medium;15111002,
{Symbols_Root}\Appendices\Land\15111003.svg,32,Land Equipment : Weapons/Weapons System : Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Missile Launcher;Heavy;Point;Appendices\Land\15111003.svg;Land Equipment : Weapons/Weapons System : Missile Launcher : Heavy;15111003,
{Symbols_Root}\Appendices\Land\15111100.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Point;Appendices\Land\15111100.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher;15111100,
{Symbols_Root}\Appendices\Land\15111101.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Light;Point;Appendices\Land\15111101.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Light;15111101,
{Symbols_Root}\Appendices\Land\15111102.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Light-TLAR,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Light-TLAR;Point;Appendices\Land\15111102.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Light-TLAR;15111102,
{Symbols_Root}\Appendices\Land\15111103.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Light-TELAR,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Light-TELAR;Point;Appendices\Land\15111103.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Light-TELAR;15111103,
{Symbols_Root}\Appendices\Land\15111104.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Medium;Point;Appendices\Land\15111104.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Medium;15111104,
{Symbols_Root}\Appendices\Land\15111105.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Medium-TLAR,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Medium-TLAR;Point;Appendices\Land\15111105.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Medium-TLAR;15111105,
{Symbols_Root}\Appendices\Land\15111106.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Medium-TELAR,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Medium-TELAR;Point;Appendices\Land\15111106.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Medium-TELAR;15111106,
{Symbols_Root}\Appendices\Land\15111107.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Heavy;Point;Appendices\Land\15111107.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Heavy;15111107,
{Symbols_Root}\Appendices\Land\15111108.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Heavy-TLAR,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Heavy-TLAR;Point;Appendices\Land\15111108.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Heavy-TLAR;15111108,
{Symbols_Root}\Appendices\Land\15111109.svg,32,Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Heavy-TELAR,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Air Defense Missile Launcher;Heavy-TELAR;Point;Appendices\Land\15111109.svg;Land Equipment : Weapons/Weapons System : Air Defense Missile Launcher : Heavy-TELAR;15111109,
{Symbols_Root}\Appendices\Land\15111200.svg,32,Land Equipment : Weapons/Weapons System : Antitank Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Missile Launcher;Point;Appendices\Land\15111200.svg;Land Equipment : Weapons/Weapons System : Antitank Missile Launcher;15111200,
{Symbols_Root}\Appendices\Land\15111201.svg,32,Land Equipment : Weapons/Weapons System : Antitank Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Missile Launcher;Light;Point;Appendices\Land\15111201.svg;Land Equipment : Weapons/Weapons System : Antitank Missile Launcher : Light;15111201,
{Symbols_Root}\Appendices\Land\15111202.svg,32,Land Equipment : Weapons/Weapons System : Antitank Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Missile Launcher;Medium;Point;Appendices\Land\15111202.svg;Land Equipment : Weapons/Weapons System : Antitank Missile Launcher : Medium;15111202,
{Symbols_Root}\Appendices\Land\15111203.svg,32,Land Equipment : Weapons/Weapons System : Antitank Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Missile Launcher;Heavy;Point;Appendices\Land\15111203.svg;Land Equipment : Weapons/Weapons System : Antitank Missile Launcher : Heavy;15111203,
{Symbols_Root}\Appendices\Land\15111300.svg,32,Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Surface-to-Surface Missile Launcher;Point;Appendices\Land\15111300.svg;Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher;15111300,
{Symbols_Root}\Appendices\Land\15111301.svg,32,Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Surface-to-Surface Missile Launcher;Light;Point;Appendices\Land\15111301.svg;Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher : Light;15111301,
{Symbols_Root}\Appendices\Land\15111302.svg,32,Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Surface-to-Surface Missile Launcher;Medium;Point;Appendices\Land\15111302.svg;Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher : Medium;15111302,
{Symbols_Root}\Appendices\Land\15111303.svg,32,Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Surface-to-Surface Missile Launcher;Heavy;Point;Appendices\Land\15111303.svg;Land Equipment : Weapons/Weapons System : Surface-to-Surface Missile Launcher : Heavy;15111303,
{Symbols_Root}\Appendices\Land\15111400.svg,32,Land Equipment : Weapons/Weapons System : Mortar,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Mortar;Point;Appendices\Land\15111400.svg;Land Equipment : Weapons/Weapons System : Mortar;15111400,
{Symbols_Root}\Appendices\Land\15111401.svg,32,Land Equipment : Weapons/Weapons System : Mortar : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Mortar;Light;Point;Appendices\Land\15111401.svg;Land Equipment : Weapons/Weapons System : Mortar : Light;15111401,
{Symbols_Root}\Appendices\Land\15111402.svg,32,Land Equipment : Weapons/Weapons System : Mortar : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Mortar;Medium;Point;Appendices\Land\15111402.svg;Land Equipment : Weapons/Weapons System : Mortar : Medium;15111402,
{Symbols_Root}\Appendices\Land\15111403.svg,32,Land Equipment : Weapons/Weapons System : Mortar : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Mortar;Heavy;Point;Appendices\Land\15111403.svg;Land Equipment : Weapons/Weapons System : Mortar : Heavy;15111403,
{Symbols_Root}\Appendices\Land\15111500.svg,32,Land Equipment : Weapons/Weapons System : Single Rocket Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Single Rocket Launcher;Point;Appendices\Land\15111500.svg;Land Equipment : Weapons/Weapons System : Single Rocket Launcher;15111500,
{Symbols_Root}\Appendices\Land\15111501.svg,32,Land Equipment : Weapons/Weapons System : Single Rocket Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Single Rocket Launcher;Light;Point;Appendices\Land\15111501.svg;Land Equipment : Weapons/Weapons System : Single Rocket Launcher : Light;15111501,
{Symbols_Root}\Appendices\Land\15111502.svg,32,Land Equipment : Weapons/Weapons System : Single Rocket Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Single Rocket Launcher;Medium;Point;Appendices\Land\15111502.svg;Land Equipment : Weapons/Weapons System : Single Rocket Launcher : Medium;15111502,
{Symbols_Root}\Appendices\Land\15111503.svg,32,Land Equipment : Weapons/Weapons System : Single Rocket Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Single Rocket Launcher;Heavy;Point;Appendices\Land\15111503.svg;Land Equipment : Weapons/Weapons System : Single Rocket Launcher : Heavy;15111503,
{Symbols_Root}\Appendices\Land\15111600.svg,32,Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Multiple Rocket Launcher;Point;Appendices\Land\15111600.svg;Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher;15111600,
{Symbols_Root}\Appendices\Land\15111601.svg,32,Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Multiple Rocket Launcher;Light;Point;Appendices\Land\15111601.svg;Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher : Light;15111601,
{Symbols_Root}\Appendices\Land\15111602.svg,32,Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Multiple Rocket Launcher;Medium;Point;Appendices\Land\15111602.svg;Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher : Medium;15111602,
{Symbols_Root}\Appendices\Land\15111603.svg,32,Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Multiple Rocket Launcher;Heavy;Point;Appendices\Land\15111603.svg;Land Equipment : Weapons/Weapons System : Multiple Rocket Launcher : Heavy;15111603,
{Symbols_Root}\Appendices\Land\15111701.svg,32,Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Rocket Launcher;Point;Appendices\Land\15111701.svg;Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher;15111701,
{Symbols_Root}\Appendices\Land\15111701.svg,32,Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Rocket Launcher;Light;Point;Appendices\Land\15111701.svg;Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher : Light;15111701,
{Symbols_Root}\Appendices\Land\15111702.svg,32,Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Rocket Launcher;Medium;Point;Appendices\Land\15111702.svg;Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher : Medium;15111702,
{Symbols_Root}\Appendices\Land\15111703.svg,32,Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Antitank Rocket Launcher;Heavy;Point;Appendices\Land\15111703.svg;Land Equipment : Weapons/Weapons System : Antitank Rocket Launcher : Heavy;15111703,
{Symbols_Root}\Appendices\Land\15111800.svg,32,Land Equipment : Weapons/Weapons System : Nonlethal Weapon,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Nonlethal Weapon;Point;Appendices\Land\15111800.svg;Land Equipment : Weapons/Weapons System : Nonlethal Weapon;15111800,
{Symbols_Root}\Appendices\Land\15111900.svg,32,Land Equipment : Weapons/Weapons System : Taser,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Taser;Point;Appendices\Land\15111900.svg;Land Equipment : Weapons/Weapons System : Taser;15111900,
{Symbols_Root}\Appendices\Land\15112000.svg,32,Land Equipment : Weapons/Weapons System : Water Cannon,Land Equipment : Main Icon,Land Equipment;Weapons/Weapons System;Water Cannon;Point;Appendices\Land\15112000.svg;Land Equipment : Weapons/Weapons System : Water Cannon;15112000,
{Symbols_Root}\Appendices\Land\15120000.svg,32,Land Equipment : Vehicle,Land Equipment : Main Icon,Land Equipment;Vehicle;Point;Appendices\Land\15120000.svg;Land Equipment : Vehicle;15120000,
{Symbols_Root}\Appendices\Land\15120100.svg,32,Land Equipment : Vehicle : Armored,Land Equipment : Main Icon,Land Equipment;Vehicle;Armored;Point;Appendices\Land\15120100.svg;Land Equipment : Vehicle : Armored;15120100,
{Symbols_Root}\Appendices\Land\15120101.svg,32,Land Equipment : Vehicle : Armored : Armored Fighting Vehicle,Land Equipment : Main Icon,Land Equipment;Vehicle;Armored;Armored Fighting Vehicle;Point;Appendices\Land\15120101.svg;Land Equipment : Vehicle : Armored : Armored Fighting Vehicle;15120101,
