filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Subsurface\36140101.emf,64,MILCO : General : General-Confidence-Level 1,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - General;MILCO - General-Confidence-Level 1;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : General : General-Confidence-Level 1;36140101,36140101,Point,
{Symbols_Root}\Appendices\Subsurface\36140102.emf,64,MILCO : General : General-Confidence-Level 2,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - General;MILCO - General-Confidence-Level 2;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : General : General-Confidence-Level 2;36140102,36140102,Point,
{Symbols_Root}\Appendices\Subsurface\36140103.emf,64,MILCO : General : General-Confidence-Level 3,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - General;MILCO - General-Confidence-Level 3;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : General : General-Confidence-Level 3;36140103,36140103,Point,
{Symbols_Root}\Appendices\Subsurface\36140104.emf,64,MILCO : General : General-Confidence-Level 4,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - General;MILCO - General-Confidence-Level 4;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : General : General-Confidence-Level 4;36140104,36140104,Point,
{Symbols_Root}\Appendices\Subsurface\36140105.emf,64,MILCO : General : General-Confidence-Level 5,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - General;MILCO - General-Confidence-Level 5;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : General : General-Confidence-Level 5;36140105,36140105,Point,
{Symbols_Root}\Appendices\Subsurface\36140200.emf,64,MILCO : Bottom,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Bottom;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Bottom;36140200,36140200,Point,
{Symbols_Root}\Appendices\Subsurface\36140201.emf,64,MILCO : Bottom : Bottom-Confidence-Level 1,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Bottom;MILCO - Bottom-Confidence-Level 1;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Bottom : Bottom-Confidence-Level 1;36140201,36140201,Point,
{Symbols_Root}\Appendices\Subsurface\36140202.emf,64,MILCO : Bottom : Bottom-Confidence-Level 2,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Bottom;MILCO - Bottom-Confidence-Level 2;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Bottom : Bottom-Confidence-Level 2;36140202,36140202,Point,
{Symbols_Root}\Appendices\Subsurface\36140203.emf,64,MILCO : Bottom : Bottom-Confidence-Level 3,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Bottom;MILCO - Bottom-Confidence-Level 3;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Bottom : Bottom-Confidence-Level 3;36140203,36140203,Point,
{Symbols_Root}\Appendices\Subsurface\36140204.emf,64,MILCO : Bottom : Bottom-Confidence-Level 4,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Bottom;MILCO - Bottom-Confidence-Level 4;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Bottom : Bottom-Confidence-Level 4;36140204,36140204,Point,
{Symbols_Root}\Appendices\Subsurface\36140205.emf,64,MILCO : Bottom : Bottom-Confidence-Level 5,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Bottom;MILCO - Bottom-Confidence-Level 5;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Bottom : Bottom-Confidence-Level 5;36140205,36140205,Point,
