filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\METOC\Atmospheric\45110100.emf,32,Pressure Systems : Low Pressure Center,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Low Pressure Center;MAIN;Appendices\METOC\Atmospheric\45110100.svg;Point;Pressure Systems : Low Pressure Center;45110100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110101.emf,32,Pressure Systems : Low Pressure Center : Cyclone Center,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Low Pressure Center;Cyclone Center;MAIN;Appendices\METOC\Atmospheric\45110101.svg;Point;Pressure Systems : Low Pressure Center : Cyclone Center;45110101,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110102.emf,32,Pressure Systems : Low Pressure Center : Tropopause Low,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Low Pressure Center;Tropopause Low;MAIN;Appendices\METOC\Atmospheric\45110102.svg;Point;Pressure Systems : Low Pressure Center : Tropopause Low;45110102,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110200.emf,32,Pressure Systems : High Pressure Center,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;High Pressure Center;MAIN;Appendices\METOC\Atmospheric\45110200.svg;Point;Pressure Systems : High Pressure Center;45110200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110201.emf,32,Pressure Systems : High Pressure Center : Anticyclone Center,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;High Pressure Center;Anticyclone Center;MAIN;Appendices\METOC\Atmospheric\45110201.svg;Point;Pressure Systems : High Pressure Center : Anticyclone Center;45110201,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110102.emf,32,Pressure Systems : High Pressure Center : Tropopause High,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;High Pressure Center;Tropopause High;MAIN;Appendices\METOC\Atmospheric\45110102.svg;Point;Pressure Systems : High Pressure Center : Tropopause High;45110202,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110501.emf,32,Pressure Systems : Pressure Tendency : Rise Then Fall Higher,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Rise Then Fall Higher;MAIN;Appendices\METOC\Atmospheric\45110501.svg;Point;Pressure Systems : Pressure Tendency : Rise Then Fall Higher;45110501,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110502.emf,32,Pressure Systems : Pressure Tendency : Rise Then Steady,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Rise Then Steady;MAIN;Appendices\METOC\Atmospheric\45110502.svg;Point;Pressure Systems : Pressure Tendency : Rise Then Steady;45110502,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110503.emf,32,Pressure Systems : Pressure Tendency : Rise,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Rise;MAIN;Appendices\METOC\Atmospheric\45110503.svg;Point;Pressure Systems : Pressure Tendency : Rise;45110503,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110504.emf,32,Pressure Systems : Pressure Tendency : Rise Then Rise Higher,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Rise Then Rise Higher;MAIN;Appendices\METOC\Atmospheric\45110504.svg;Point;Pressure Systems : Pressure Tendency : Rise Then Rise Higher;45110504,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110505.emf,32,Pressure Systems : Pressure Tendency : Steady,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Steady;MAIN;Appendices\METOC\Atmospheric\45110505.svg;Point;Pressure Systems : Pressure Tendency : Steady;45110505,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110506.emf,32,Pressure Systems : Pressure Tendency : Fall Then Rise Lower,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Fall Then Rise Lower;MAIN;Appendices\METOC\Atmospheric\45110506.svg;Point;Pressure Systems : Pressure Tendency : Fall Then Rise Lower;45110506,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110507.emf,32,Pressure Systems : Pressure Tendency : Fall Then Steady,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Fall Then Steady;MAIN;Appendices\METOC\Atmospheric\45110507.svg;Point;Pressure Systems : Pressure Tendency : Fall Then Steady;45110507,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110508.emf,32,Pressure Systems : Pressure Tendency : Fall,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Fall;MAIN;Appendices\METOC\Atmospheric\45110508.svg;Point;Pressure Systems : Pressure Tendency : Fall;45110508,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45110509.emf,32,Pressure Systems : Pressure Tendency : Rise Then Fall Lower,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Pressure Systems;Pressure Tendency;Rise Then Fall Lower;MAIN;Appendices\METOC\Atmospheric\45110509.svg;Point;Pressure Systems : Pressure Tendency : Rise Then Fall Lower;45110509,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45120100.emf,32,Turbulence : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Turbulence;Light;MAIN;Appendices\METOC\Atmospheric\45120100.svg;Point;Turbulence : Light;45120100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45120200.emf,32,Turbulence : Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Turbulence;Moderate;MAIN;Appendices\METOC\Atmospheric\45120200.svg;Point;Turbulence : Moderate;45120200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45120300.emf,32,Turbulence : Severe,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Turbulence;Severe;MAIN;Appendices\METOC\Atmospheric\45120300.svg;Point;Turbulence : Severe;45120300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45120400.emf,32,Turbulence : Extreme,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Turbulence;Extreme;MAIN;Appendices\METOC\Atmospheric\45120400.svg;Point;Turbulence : Extreme;45120400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45120500.emf,32,Turbulence : Mountain Waves,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Turbulence;Mountain Waves;MAIN;Appendices\METOC\Atmospheric\45120500.svg;Point;Turbulence : Mountain Waves;45120500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130101.emf,32,Icing : Clear Icing : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Clear Icing;Light;MAIN;Appendices\METOC\Atmospheric\45130101.svg;Point;Icing : Clear Icing : Light;45130101,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130102.emf,32,Icing : Clear Icing : Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Clear Icing;Moderate;MAIN;Appendices\METOC\Atmospheric\45130102.svg;Point;Icing : Clear Icing : Moderate;45130102,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130103.emf,32,Icing : Clear Icing : Severe,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Clear Icing;Severe;MAIN;Appendices\METOC\Atmospheric\45130103.svg;Point;Icing : Clear Icing : Severe;45130103,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130201.emf,32,Icing : Rime Icing : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Rime Icing;Light;MAIN;Appendices\METOC\Atmospheric\45130201.svg;Point;Icing : Rime Icing : Light;45130201,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130202.emf,32,Icing : Rime Icing : Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Rime Icing;Moderate;MAIN;Appendices\METOC\Atmospheric\45130202.svg;Point;Icing : Rime Icing : Moderate;45130202,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130203.emf,32,Icing : Rime Icing : Severe,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Rime Icing;Severe;MAIN;Appendices\METOC\Atmospheric\45130203.svg;Point;Icing : Rime Icing : Severe;45130203,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130301.emf,32,Icing : Mixed Icing : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Mixed Icing;Light;MAIN;Appendices\METOC\Atmospheric\45130301.svg;Point;Icing : Mixed Icing : Light;45130301,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130302.emf,32,Icing : Mixed Icing : Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Mixed Icing;Moderate;MAIN;Appendices\METOC\Atmospheric\45130302.svg;Point;Icing : Mixed Icing : Moderate;45130302,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45130303.emf,32,Icing : Mixed Icing : Severe,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Icing;Mixed Icing;Severe;MAIN;Appendices\METOC\Atmospheric\45130303.svg;Point;Icing : Mixed Icing : Severe;45130303,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45140100.emf,32,Winds : Calm Winds,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Winds;Calm Winds;MAIN;Appendices\METOC\Atmospheric\45140100.svg;Point;Winds : Calm Winds;45140100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45140200.emf,32,Winds : Wind Plot,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Winds;Wind Plot;MAIN;Appendices\METOC\Atmospheric\45140200.svg;Point;Winds : Wind Plot;45140200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45150101.emf,32,Cloud Cover : Cloud Coverage : Clear Sky,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Cloud Cover;Cloud Coverage Symbols;Clear Sky;MAIN;Appendices\METOC\Atmospheric\45150101.svg;Point;Cloud Cover : Cloud Coverage : Clear Sky;45150101,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45150102.emf,32,Cloud Cover : Cloud Coverage : Few Coverage,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Cloud Cover;Cloud Coverage Symbols;Few Coverage;MAIN;Appendices\METOC\Atmospheric\45150102.svg;Point;Cloud Cover : Cloud Coverage : Few Coverage;45150102,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45150103.emf,32,Cloud Cover : Cloud Coverage : Scattered Coverage,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Cloud Cover;Cloud Coverage Symbols;Scattered Coverage;MAIN;Appendices\METOC\Atmospheric\45150103.svg;Point;Cloud Cover : Cloud Coverage : Scattered Coverage;45150103,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45150104.emf,32,Cloud Cover : Cloud Coverage : Broken Coverage,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Cloud Cover;Cloud Coverage Symbols;Broken Coverage;MAIN;Appendices\METOC\Atmospheric\45150104.svg;Point;Cloud Cover : Cloud Coverage : Broken Coverage;45150104,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45150105.emf,32,Cloud Cover : Cloud Coverage : Overcast Coverage,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Cloud Cover;Cloud Coverage Symbols;Overcast Coverage;MAIN;Appendices\METOC\Atmospheric\45150105.svg;Point;Cloud Cover : Cloud Coverage : Overcast Coverage;45150105,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45150106.emf,32,Cloud Cover : Cloud Coverage : Sky Totally or Partially Obscured,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Cloud Cover;Cloud Coverage Symbols;Sky Totally or Partially Obscured;MAIN;Appendices\METOC\Atmospheric\45150106.svg;Point;Cloud Cover : Cloud Coverage : Sky Totally or Partially Obscured;45150106,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160101.emf,32,Weather Symbols : Rain : Intermittent Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain;Intermittent Light;MAIN;Appendices\METOC\Atmospheric\45160101.svg;Point;Weather Symbols : Rain : Intermittent Light;45160101,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160102.emf,32,Weather Symbols : Rain : Continuous Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain;Continuous Light;MAIN;Appendices\METOC\Atmospheric\45160102.svg;Point;Weather Symbols : Rain : Continuous Light;45160102,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160103.emf,32,Weather Symbols : Rain : Intermittent Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain;Intermittent Moderate;MAIN;Appendices\METOC\Atmospheric\45160103.svg;Point;Weather Symbols : Rain : Intermittent Moderate;45160103,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160104.emf,32,Weather Symbols : Rain : Intermittent Moderate/Continuous Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain;Intermittent Moderate/Continuous Moderate;MAIN;Appendices\METOC\Atmospheric\45160104.svg;Point;Weather Symbols : Rain : Intermittent Moderate/Continuous Moderate;45160104,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160105.emf,32,Weather Symbols : Rain : Intermittent Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain;Intermittent Heavy;MAIN;Appendices\METOC\Atmospheric\45160105.svg;Point;Weather Symbols : Rain : Intermittent Heavy;45160105,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160106.emf,32,Weather Symbols : Rain : Intermittent Heavy/Continuous Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain;Intermittent Heavy/Continuous Heavy;MAIN;Appendices\METOC\Atmospheric\45160106.svg;Point;Weather Symbols : Rain : Intermittent Heavy/Continuous Heavy;45160106,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160201.emf,32,Weather Symbols : Freezing Rain : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Freezing Rain;Light;MAIN;Appendices\METOC\Atmospheric\45160201.svg;Point;Weather Symbols : Freezing Rain : Light;45160201,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160202.emf,32,Weather Symbols : Freezing Rain : Moderate/Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Freezing Rain;Moderate/Heavy;MAIN;Appendices\METOC\Atmospheric\45160202.svg;Point;Weather Symbols : Freezing Rain : Moderate/Heavy;45160202,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160301.emf,32,Weather Symbols : Rain Showers : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain Showers;Light;MAIN;Appendices\METOC\Atmospheric\45160301.svg;Point;Weather Symbols : Rain Showers : Light;45160301,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160302.emf,32,Weather Symbols : Rain Showers : Moderate/Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain Showers;Moderate/Heavy;MAIN;Appendices\METOC\Atmospheric\45160302.svg;Point;Weather Symbols : Rain Showers : Moderate/Heavy;45160302,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160303.emf,32,Weather Symbols : Rain Showers : Torrential,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain Showers;Torrential;MAIN;Appendices\METOC\Atmospheric\45160303.svg;Point;Weather Symbols : Rain Showers : Torrential;45160303,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160401.emf,32,Weather Symbols : Drizzle : Intermittent Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Drizzle;Intermittent Light;MAIN;Appendices\METOC\Atmospheric\45160401.svg;Point;Weather Symbols : Drizzle : Intermittent Light;45160401,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160402.emf,32,Weather Symbols : Drizzle : Intermittent Light/Continuous Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Drizzle;Intermittent Light/Continuous Light;MAIN;Appendices\METOC\Atmospheric\45160402.svg;Point;Weather Symbols : Drizzle : Intermittent Light/Continuous Light;45160402,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160403.emf,32,Weather Symbols : Drizzle : Intermittent Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Drizzle;Intermittent Moderate;MAIN;Appendices\METOC\Atmospheric\45160403.svg;Point;Weather Symbols : Drizzle : Intermittent Moderate;45160403,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160404.emf,32,Weather Symbols : Drizzle : Intermittent Moderate/Continuous Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Drizzle;Intermittent Moderate/Continuous Moderate;MAIN;Appendices\METOC\Atmospheric\45160404.svg;Point;Weather Symbols : Drizzle : Intermittent Moderate/Continuous Moderate;45160404,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160405.emf,32,Weather Symbols : Drizzle : Intermittent Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Drizzle;Intermittent Heavy;MAIN;Appendices\METOC\Atmospheric\45160405.svg;Point;Weather Symbols : Drizzle : Intermittent Heavy;45160405,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160406.emf,32,Weather Symbols : Drizzle : Intermittent Heavy/Continuous Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Drizzle;Intermittent Heavy/Continuous Heavy;MAIN;Appendices\METOC\Atmospheric\45160406.svg;Point;Weather Symbols : Drizzle : Intermittent Heavy/Continuous Heavy;45160406,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160501.emf,32,Weather Symbols : Freezing Drizzle : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Freezing Drizzle;Light;MAIN;Appendices\METOC\Atmospheric\45160501.svg;Point;Weather Symbols : Freezing Drizzle : Light;45160501,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160502.emf,32,Weather Symbols : Freezing Drizzle : Moderate/Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Freezing Drizzle;Moderate/Heavy;MAIN;Appendices\METOC\Atmospheric\45160502.svg;Point;Weather Symbols : Freezing Drizzle : Moderate/Heavy;45160502,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160601.emf,32,Weather Symbols : Rain and Snow Mixed : Rain or Drizzle and Snow - Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain and Snow Mixed;Rain or Drizzle and Snow - Light;MAIN;Appendices\METOC\Atmospheric\45160601.svg;Point;Weather Symbols : Rain and Snow Mixed : Rain or Drizzle and Snow - Light;45160601,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160502.emf,32,Weather Symbols : Rain and Snow Mixed : Rain or Drizzle and Snow - Moderate/Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain and Snow Mixed;Rain or Drizzle and Snow - Moderate/Heavy;MAIN;Appendices\METOC\Atmospheric\45160502.svg;Point;Weather Symbols : Rain and Snow Mixed : Rain or Drizzle and Snow - Moderate/Heavy;45160602,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160503.emf,32,Weather Symbols : Rain and Snow Mixed : Rain and Snow Showers - Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain and Snow Mixed;Rain and Snow Showers - Light;MAIN;Appendices\METOC\Atmospheric\45160503.svg;Point;Weather Symbols : Rain and Snow Mixed : Rain and Snow Showers - Light;45160603,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160504.emf,32,Weather Symbols : Rain and Snow Mixed : Rain and Snow Showers - Moderate/Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Rain and Snow Mixed;Rain and Snow Showers - Moderate/Heavy;MAIN;Appendices\METOC\Atmospheric\45160504.svg;Point;Weather Symbols : Rain and Snow Mixed : Rain and Snow Showers - Moderate/Heavy;45160604,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160700.emf,32,Weather Symbols : Snow,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;MAIN;Appendices\METOC\Atmospheric\45160700.svg;Point;Weather Symbols : Snow;45160700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160701.emf,32,Weather Symbols : Snow : Intermittent Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Intermittent Light;MAIN;Appendices\METOC\Atmospheric\45160701.svg;Point;Weather Symbols : Snow : Intermittent Light;45160701,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160702.emf,32,Weather Symbols : Snow : Intermittent Light/Continuous Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Intermittent Light/Continuous Light;MAIN;Appendices\METOC\Atmospheric\45160702.svg;Point;Weather Symbols : Snow : Intermittent Light/Continuous Light;45160702,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160703.emf,32,Weather Symbols : Snow : Intermittent Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Intermittent Moderate;MAIN;Appendices\METOC\Atmospheric\45160703.svg;Point;Weather Symbols : Snow : Intermittent Moderate;45160703,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160704.emf,32,Weather Symbols : Snow : Intermittent Moderate/Continuous Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Intermittent Moderate/Continuous Moderate;MAIN;Appendices\METOC\Atmospheric\45160704.svg;Point;Weather Symbols : Snow : Intermittent Moderate/Continuous Moderate;45160704,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160705.emf,32,Weather Symbols : Snow : Intermittent Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Intermittent Heavy;MAIN;Appendices\METOC\Atmospheric\45160705.svg;Point;Weather Symbols : Snow : Intermittent Heavy;45160705,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160706.emf,32,Weather Symbols : Snow : Intermittent Heavy/Continuous Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Intermittent Heavy/Continuous Heavy;MAIN;Appendices\METOC\Atmospheric\45160706.svg;Point;Weather Symbols : Snow : Intermittent Heavy/Continuous Heavy;45160706,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160707.emf,32,Weather Symbols : Snow : Blowing Snow - Light/Moderate,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Blowing Snow - Light/Moderate;MAIN;Appendices\METOC\Atmospheric\45160707.svg;Point;Weather Symbols : Snow : Blowing Snow - Light/Moderate;45160707,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160708.emf,32,Weather Symbols : Snow : Blowing Snow - Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow;Blowing Snow - Heavy;MAIN;Appendices\METOC\Atmospheric\45160708.svg;Point;Weather Symbols : Snow : Blowing Snow - Heavy;45160708,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160800.emf,32,Weather Symbols : Snow Grains,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow Grains;MAIN;Appendices\METOC\Atmospheric\45160800.svg;Point;Weather Symbols : Snow Grains;45160800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160901.emf,32,Weather Symbols : Snow Showers : Light,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow Showers;Light;MAIN;Appendices\METOC\Atmospheric\45160901.svg;Point;Weather Symbols : Snow Showers : Light;45160901,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45160902.emf,32,Weather Symbols : Snow Showers : Moderate/Heavy,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Snow Showers;Moderate/Heavy;MAIN;Appendices\METOC\Atmospheric\45160902.svg;Point;Weather Symbols : Snow Showers : Moderate/Heavy;45160902,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45161001.emf,32,Weather Symbols : Hail : Light not Associated with Thunder,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Hail;Light not Associated with Thunder;MAIN;Appendices\METOC\Atmospheric\45161001.svg;Point;Weather Symbols : Hail : Light not Associated with Thunder;45161001,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Atmospheric\45161002.emf,32,Weather Symbols : Hail : Moderate/Heavy not Associated with Thunder,Meteorological - Atmospheric : Main Icon,Meteorological - Atmospheric;Weather Symbols;Hail;Moderate/Heavy not Associated with Thunder;MAIN;Appendices\METOC\Atmospheric\45161002.svg;Point;Weather Symbols : Hail : Moderate/Heavy not Associated with Thunder;45161002,icon is MAIN;image file does not exist;
