filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\ControlMeasures\25213100.svg,32,Control Measures : Maritime Control Points : Search,Control Measures : Main Icon,Control Measures;Maritime Control Points;Search;Point;Appendices\ControlMeasures\25213100.svg;Control Measures : Maritime Control Points : Search;25213100,
{Symbols_Root}\Appendices\ControlMeasures\25213200.svg,32,Control Measures : Maritime Control Points : Search Area,Control Measures : Main Icon,Control Measures;Maritime Control Points;Search Area;Point;Appendices\ControlMeasures\25213200.svg;Control Measures : Maritime Control Points : Search Area;25213200,
{Symbols_Root}\Appendices\ControlMeasures\25213300.svg,32,Control Measures : Maritime Control Points : Search Center,Control Measures : Main Icon,Control Measures;Maritime Control Points;Search Center;Point;Appendices\ControlMeasures\25213300.svg;Control Measures : Maritime Control Points : Search Center;25213300,
{Symbols_Root}\Appendices\ControlMeasures\25213400.svg,32,Control Measures : Maritime Control Points : Navigational Reference Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Navigational Reference Point;Point;Appendices\ControlMeasures\25213400.svg;Control Measures : Maritime Control Points : Navigational Reference Point;25213400,
{Symbols_Root}\Appendices\ControlMeasures\25213500.svg,32,Control Measures : Maritime Control Points : Sonobuoy,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Point;Appendices\ControlMeasures\25213500.svg;Control Measures : Maritime Control Points : Sonobuoy;25213500,
{Symbols_Root}\Appendices\ControlMeasures\25213501.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Ambient Noise,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Ambient Noise;Point;Appendices\ControlMeasures\25213501.svg;Control Measures : Maritime Control Points : Sonobuoy : Ambient Noise;25213501,
{Symbols_Root}\Appendices\ControlMeasures\25213502.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Air Transportable Communication,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Air Transportable Communication;Point;Appendices\ControlMeasures\25213502.svg;Control Measures : Maritime Control Points : Sonobuoy : Air Transportable Communication;25213502,
{Symbols_Root}\Appendices\ControlMeasures\25213503.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Barra,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Barra;Point;Appendices\ControlMeasures\25213503.svg;Control Measures : Maritime Control Points : Sonobuoy : Barra;25213503,
{Symbols_Root}\Appendices\ControlMeasures\25213504.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Bathythermograph Transmitting,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Bathythermograph Transmitting;Point;Appendices\ControlMeasures\25213504.svg;Control Measures : Maritime Control Points : Sonobuoy : Bathythermograph Transmitting;25213504,
{Symbols_Root}\Appendices\ControlMeasures\25213505.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Command Active Multi-Beam (CAMBS),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Command Active Multi-Beam (CAMBS);Point;Appendices\ControlMeasures\25213505.svg;Control Measures : Maritime Control Points : Sonobuoy : Command Active Multi-Beam (CAMBS);25213505,
{Symbols_Root}\Appendices\ControlMeasures\25213506.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS);Point;Appendices\ControlMeasures\25213506.svg;Control Measures : Maritime Control Points : Sonobuoy : Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS);25213506,
{Symbols_Root}\Appendices\ControlMeasures\25213507.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Digital Frequency Analysis and Recording (DIFAR),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Digital Frequency Analysis and Recording (DIFAR);Point;Appendices\ControlMeasures\25213507.svg;Control Measures : Maritime Control Points : Sonobuoy : Digital Frequency Analysis and Recording (DIFAR);25213507,
{Symbols_Root}\Appendices\ControlMeasures\25213508.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Directional Command Active Sonobuoy System (DICASS),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Directional Command Active Sonobuoy System (DICASS);Point;Appendices\ControlMeasures\25213508.svg;Control Measures : Maritime Control Points : Sonobuoy : Directional Command Active Sonobuoy System (DICASS);25213508,
{Symbols_Root}\Appendices\ControlMeasures\25213509.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Expendable Reliable Acoustic Path Sonobuoy (ERAPS);Point;Appendices\ControlMeasures\25213509.svg;Control Measures : Maritime Control Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS);25213509,
{Symbols_Root}\Appendices\ControlMeasures\25213510.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Expired,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Expired;Point;Appendices\ControlMeasures\25213510.svg;Control Measures : Maritime Control Points : Sonobuoy : Expired;25213510,
{Symbols_Root}\Appendices\ControlMeasures\25213511.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Kingpin,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Kingpin;Point;Appendices\ControlMeasures\25213511.svg;Control Measures : Maritime Control Points : Sonobuoy : Kingpin;25213511,
{Symbols_Root}\Appendices\ControlMeasures\25213512.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Low Frequency Analysis and Recording (LOFAR);Point;Appendices\ControlMeasures\25213512.svg;Control Measures : Maritime Control Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR);25213512,
{Symbols_Root}\Appendices\ControlMeasures\25213513.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Pattern Center,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Pattern Center;Point;Appendices\ControlMeasures\25213513.svg;Control Measures : Maritime Control Points : Sonobuoy : Pattern Center;25213513,
{Symbols_Root}\Appendices\ControlMeasures\25213514.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Range Only,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Range Only;Point;Appendices\ControlMeasures\25213514.svg;Control Measures : Maritime Control Points : Sonobuoy : Range Only;25213514,
{Symbols_Root}\Appendices\ControlMeasures\25213515.svg,32,Control Measures : Maritime Control Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR),Control Measures : Main Icon,Control Measures;Maritime Control Points;Sonobuoy;Vertical Line Array Directional Frequency Analysis and Recording (DIFAR);Point;Appendices\ControlMeasures\25213515.svg;Control Measures : Maritime Control Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR);25213515,
{Symbols_Root}\Appendices\ControlMeasures\25213600.svg,32,Control Measures : Maritime Control Points : Reference Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Reference Point;Point;Appendices\ControlMeasures\25213600.svg;Control Measures : Maritime Control Points : Reference Point;25213600,
{Symbols_Root}\Appendices\ControlMeasures\25213700.svg,32,Control Measures : Maritime Control Points : Special Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Special Point;Point;Appendices\ControlMeasures\25213700.svg;Control Measures : Maritime Control Points : Special Point;25213700,
{Symbols_Root}\Appendices\ControlMeasures\25213800.svg,32,Control Measures : Maritime Control Points : Navigational Reference Point(Points),Control Measures : Main Icon,Control Measures;Maritime Control Points;Navigational Reference Point(Points);Point;Appendices\ControlMeasures\25213800.svg;Control Measures : Maritime Control Points : Navigational Reference Point(Points);25213800,
{Symbols_Root}\Appendices\ControlMeasures\25213900.svg,32,Control Measures : Maritime Control Points : Data Link Reference Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Data Link Reference Point;Point;Appendices\ControlMeasures\25213900.svg;Control Measures : Maritime Control Points : Data Link Reference Point;25213900,
{Symbols_Root}\Appendices\ControlMeasures\25214000.svg,32,Control Measures : Maritime Control Points : Forward Observer / Spotter Position,Control Measures : Main Icon,Control Measures;Maritime Control Points;Forward Observer / Spotter Position;Point;Appendices\ControlMeasures\25214000.svg;Control Measures : Maritime Control Points : Forward Observer / Spotter Position;25214000,
{Symbols_Root}\Appendices\ControlMeasures\25214100.svg,32,Control Measures : Maritime Control Points : Vital Area Center,Control Measures : Main Icon,Control Measures;Maritime Control Points;Vital Area Center;Point;Appendices\ControlMeasures\25214100.svg;Control Measures : Maritime Control Points : Vital Area Center;25214100,
{Symbols_Root}\Appendices\ControlMeasures\25214200.svg,32,Control Measures : Maritime Control Points : Corridor Tab Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Corridor Tab Point;Point;Appendices\ControlMeasures\25214200.svg;Control Measures : Maritime Control Points : Corridor Tab Point;25214200,
{Symbols_Root}\Appendices\ControlMeasures\25214300.svg,32,Control Measures : Maritime Control Points : Enemy Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Enemy Point;Point;Appendices\ControlMeasures\25214300.svg;Control Measures : Maritime Control Points : Enemy Point;25214300,
{Symbols_Root}\Appendices\ControlMeasures\25214400.svg,32,Control Measures : Maritime Control Points : Marshall Point,Control Measures : Main Icon,Control Measures;Maritime Control Points;Marshall Point;Point;Appendices\ControlMeasures\25214400.svg;Control Measures : Maritime Control Points : Marshall Point;25214400,
{Symbols_Root}\Appendices\ControlMeasures\25214500.svg,32,Control Measures : Maritime Control Points : Position and Intended Movement (PIM),Control Measures : Main Icon,Control Measures;Maritime Control Points;Position and Intended Movement (PIM);Point;Appendices\ControlMeasures\25214500.svg;Control Measures : Maritime Control Points : Position and Intended Movement (PIM);25214500,
{Symbols_Root}\Appendices\ControlMeasures\25214600.svg,32,Control Measures : Maritime Control Points : Pre-Landfall Waypoint,Control Measures : Main Icon,Control Measures;Maritime Control Points;Pre-Landfall Waypoint;Point;Appendices\ControlMeasures\25214600.svg;Control Measures : Maritime Control Points : Pre-Landfall Waypoint;25214600,
{Symbols_Root}\Appendices\ControlMeasures\25214700.svg,32,Control Measures : Maritime Control Points : Estimated Position (EP),Control Measures : Main Icon,Control Measures;Maritime Control Points;Estimated Position (EP);Point;Appendices\ControlMeasures\25214700.svg;Control Measures : Maritime Control Points : Estimated Position (EP);25214700,
{Symbols_Root}\Appendices\ControlMeasures\25214800.svg,32,Control Measures : Maritime Control Points : Waypoint,Control Measures : Main Icon,Control Measures;Maritime Control Points;Waypoint;Point;Appendices\ControlMeasures\25214800.svg;Control Measures : Maritime Control Points : Waypoint;25214800,
{Symbols_Root}\Appendices\ControlMeasures\25214900.svg,32,Control Measures : Maritime Control Points : General Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;General Subsurface Station;Point;Appendices\ControlMeasures\25214900.svg;Control Measures : Maritime Control Points : General Subsurface Station;25214900,
{Symbols_Root}\Appendices\ControlMeasures\25215000.svg,32,Control Measures : Maritime Control Points : Submarine Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Submarine Subsurface Station;Point;Appendices\ControlMeasures\25215000.svg;Control Measures : Maritime Control Points : Submarine Subsurface Station;25215000,
{Symbols_Root}\Appendices\ControlMeasures\25215100.svg,32,Control Measures : Maritime Control Points : Submarine Antisubmarine Warfare Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Submarine Antisubmarine Warfare Subsurface Station;Point;Appendices\ControlMeasures\25215100.svg;Control Measures : Maritime Control Points : Submarine Antisubmarine Warfare Subsurface Station;25215100,
{Symbols_Root}\Appendices\ControlMeasures\25215200.svg,32,Control Measures : Maritime Control Points : Unmanned Underwater Vehicle Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Unmanned Underwater Vehicle Subsurface Station;Point;Appendices\ControlMeasures\25215200.svg;Control Measures : Maritime Control Points : Unmanned Underwater Vehicle Subsurface Station;25215200,
{Symbols_Root}\Appendices\ControlMeasures\25215300.svg,32,Control Measures : Maritime Control Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station;Point;Appendices\ControlMeasures\25215300.svg;Control Measures : Maritime Control Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station;25215300,
{Symbols_Root}\Appendices\ControlMeasures\25215400.svg,32,Control Measures : Maritime Control Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Mine Warfare Unmanned Underwater Vehicle Subsurface Station;Point;Appendices\ControlMeasures\25215400.svg;Control Measures : Maritime Control Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station;25215400,
{Symbols_Root}\Appendices\ControlMeasures\25215500.svg,32,Control Measures : Maritime Control Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Surface Warfare Unmanned Underwater Vehicle Subsurface Station;Point;Appendices\ControlMeasures\25215500.svg;Control Measures : Maritime Control Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station;25215500,
{Symbols_Root}\Appendices\ControlMeasures\25215600.svg,32,Control Measures : Maritime Control Points : General Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;General Surface Station;Point;Appendices\ControlMeasures\25215600.svg;Control Measures : Maritime Control Points : General Surface Station;25215600,
{Symbols_Root}\Appendices\ControlMeasures\25215700.svg,32,Control Measures : Maritime Control Points : Antisubmarine Warfare (ASW) Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Antisubmarine Warfare (ASW) Surface Station;Point;Appendices\ControlMeasures\25215700.svg;Control Measures : Maritime Control Points : Antisubmarine Warfare (ASW) Surface Station;25215700,
{Symbols_Root}\Appendices\ControlMeasures\25215800.svg,32,Control Measures : Maritime Control Points : Mine Warfare Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Mine Warfare Surface Station;Point;Appendices\ControlMeasures\25215800.svg;Control Measures : Maritime Control Points : Mine Warfare Surface Station;25215800,
{Symbols_Root}\Appendices\ControlMeasures\25215900.svg,32,Control Measures : Maritime Control Points : Non-Combatant Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Non-Combatant Surface Station;Point;Appendices\ControlMeasures\25215900.svg;Control Measures : Maritime Control Points : Non-Combatant Surface Station;25215900,
{Symbols_Root}\Appendices\ControlMeasures\25216000.svg,32,Control Measures : Maritime Control Points : Picket Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Picket Surface Station;Point;Appendices\ControlMeasures\25216000.svg;Control Measures : Maritime Control Points : Picket Surface Station;25216000,
{Symbols_Root}\Appendices\ControlMeasures\25216100.svg,32,Control Measures : Maritime Control Points : Rendezvous Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Rendezvous Surface Station;Point;Appendices\ControlMeasures\25216100.svg;Control Measures : Maritime Control Points : Rendezvous Surface Station;25216100,
{Symbols_Root}\Appendices\ControlMeasures\25216200.svg,32,Control Measures : Maritime Control Points : Replenishment at Sea Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Replenishment at Sea Surface Station;Point;Appendices\ControlMeasures\25216200.svg;Control Measures : Maritime Control Points : Replenishment at Sea Surface Station;25216200,
{Symbols_Root}\Appendices\ControlMeasures\25216300.svg,32,Control Measures : Maritime Control Points : Rescue Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Rescue Surface Station;Point;Appendices\ControlMeasures\25216300.svg;Control Measures : Maritime Control Points : Rescue Surface Station;25216300,
{Symbols_Root}\Appendices\ControlMeasures\25216400.svg,32,Control Measures : Maritime Control Points : Surface Warfare Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Surface Warfare Surface Station;Point;Appendices\ControlMeasures\25216400.svg;Control Measures : Maritime Control Points : Surface Warfare Surface Station;25216400,
{Symbols_Root}\Appendices\ControlMeasures\25216500.svg,32,Control Measures : Maritime Control Points : Unmanned Underwater Vehicle Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Unmanned Underwater Vehicle Surface Station;Point;Appendices\ControlMeasures\25216500.svg;Control Measures : Maritime Control Points : Unmanned Underwater Vehicle Surface Station;25216500,
{Symbols_Root}\Appendices\ControlMeasures\25216600.svg,32,Control Measures : Maritime Control Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station;Point;Appendices\ControlMeasures\25216600.svg;Control Measures : Maritime Control Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station;25216600,
{Symbols_Root}\Appendices\ControlMeasures\25216700.svg,32,Control Measures : Maritime Control Points : Mine Warfare Unmanned Underwater Vehicle Surface Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Mine Warfare Unmanned Underwater Vehicle Surface Station;Point;Appendices\ControlMeasures\25216700.svg;Control Measures : Maritime Control Points : Mine Warfare Unmanned Underwater Vehicle Surface Station;25216700,
{Symbols_Root}\Appendices\ControlMeasures\25216800.svg,32,Control Measures : Maritime Control Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater,Control Measures : Main Icon,Control Measures;Maritime Control Points;Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater;Point;Appendices\ControlMeasures\25216800.svg;Control Measures : Maritime Control Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater;25216800,
{Symbols_Root}\Appendices\ControlMeasures\25216900.svg,32,Control Measures : Maritime Control Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle,Control Measures : Main Icon,Control Measures;Maritime Control Points;Surface Warfare Mine Warfare Unmanned Underwater Vehicle;Point;Appendices\ControlMeasures\25216900.svg;Control Measures : Maritime Control Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle;25216900,
{Symbols_Root}\Appendices\ControlMeasures\25217000.svg,32,Control Measures : Maritime Control Points : Shore Control Station,Control Measures : Main Icon,Control Measures;Maritime Control Points;Shore Control Station;Point;Appendices\ControlMeasures\25217000.svg;Control Measures : Maritime Control Points : Shore Control Station;25217000,
{Symbols_Root}\Appendices\ControlMeasures\25217100.svg,32,Control Measures : Maritime Control Points : General Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;General Route;Point;Appendices\ControlMeasures\25217100.svg;Control Measures : Maritime Control Points : General Route;25217100,
{Symbols_Root}\Appendices\ControlMeasures\25217200.svg,32,Control Measures : Maritime Control Points : Diversion Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;Diversion Route;Point;Appendices\ControlMeasures\25217200.svg;Control Measures : Maritime Control Points : Diversion Route;25217200,
{Symbols_Root}\Appendices\ControlMeasures\25217300.svg,32,Control Measures : Maritime Control Points : Position and Intended Movement (PIM) Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;Position and Intended Movement (PIM) Route;Point;Appendices\ControlMeasures\25217300.svg;Control Measures : Maritime Control Points : Position and Intended Movement (PIM) Route;25217300,
{Symbols_Root}\Appendices\ControlMeasures\25217400.svg,32,Control Measures : Maritime Control Points : Picket Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;Picket Route;Point;Appendices\ControlMeasures\25217400.svg;Control Measures : Maritime Control Points : Picket Route;25217400,
{Symbols_Root}\Appendices\ControlMeasures\25217500.svg,32,Control Measures : Maritime Control Points : Point R Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;Point R Route;Point;Appendices\ControlMeasures\25217500.svg;Control Measures : Maritime Control Points : Point R Route;25217500,
{Symbols_Root}\Appendices\ControlMeasures\25217600.svg,32,Control Measures : Maritime Control Points : Rendezvous Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;Rendezvous Route;Point;Appendices\ControlMeasures\25217600.svg;Control Measures : Maritime Control Points : Rendezvous Route;25217600,
{Symbols_Root}\Appendices\ControlMeasures\25217700.svg,32,Control Measures : Maritime Control Points : Waypoint Route,Control Measures : Main Icon,Control Measures;Maritime Control Points;Waypoint Route;Point;Appendices\ControlMeasures\25217700.svg;Control Measures : Maritime Control Points : Waypoint Route;25217700,
{Symbols_Root}\Appendices\ControlMeasures\25217800.svg,32,Control Measures : Maritime Control Points : Clutter-Stationary or Cease Reporting,Control Measures : Main Icon,Control Measures;Maritime Control Points;Clutter-Stationary or Cease Reporting;Point;Appendices\ControlMeasures\25217800.svg;Control Measures : Maritime Control Points : Clutter-Stationary or Cease Reporting;25217800,
{Symbols_Root}\Appendices\ControlMeasures\25217900.svg,32,Control Measures : Maritime Control Points : Tentative or Provisional Track,Control Measures : Main Icon,Control Measures;Maritime Control Points;Tentative or Provisional Track;Point;Appendices\ControlMeasures\25217900.svg;Control Measures : Maritime Control Points : Tentative or Provisional Track;25217900,
{Symbols_Root}\Appendices\ControlMeasures\25218000.svg,32,Control Measures : Maritime Control Points : Distressed Vessel,Control Measures : Main Icon,Control Measures;Maritime Control Points;Distressed Vessel;Point;Appendices\ControlMeasures\25218000.svg;Control Measures : Maritime Control Points : Distressed Vessel;25218000,
{Symbols_Root}\Appendices\ControlMeasures\25218100.svg,32,Control Measures : Maritime Control Points : Ditched Aircraft/Downed Aircraft,Control Measures : Main Icon,Control Measures;Maritime Control Points;Ditched Aircraft/Downed Aircraft;Point;Appendices\ControlMeasures\25218100.svg;Control Measures : Maritime Control Points : Ditched Aircraft/Downed Aircraft;25218100,
{Symbols_Root}\Appendices\ControlMeasures\25218200.svg,32,Control Measures : Maritime Control Points : Person in Water/Bailout,Control Measures : Main Icon,Control Measures;Maritime Control Points;Person in Water/Bailout;Point;Appendices\ControlMeasures\25218200.svg;Control Measures : Maritime Control Points : Person in Water/Bailout;25218200,
{Symbols_Root}\Appendices\ControlMeasures\25218300.svg,32,Control Measures : Maritime Control Points : Iceberg,Control Measures : Main Icon,Control Measures;Maritime Control Points;Iceberg;Point;Appendices\ControlMeasures\25218300.svg;Control Measures : Maritime Control Points : Iceberg;25218300,
{Symbols_Root}\Appendices\ControlMeasures\25218400.svg,32,Control Measures : Maritime Control Points : Navigational,Control Measures : Main Icon,Control Measures;Maritime Control Points;Navigational;Point;Appendices\ControlMeasures\25218400.svg;Control Measures : Maritime Control Points : Navigational;25218400,
{Symbols_Root}\Appendices\ControlMeasures\25218500.svg,32,Control Measures : Maritime Control Points : Oil Rig,Control Measures : Main Icon,Control Measures;Maritime Control Points;Oil Rig;Point;Appendices\ControlMeasures\25218500.svg;Control Measures : Maritime Control Points : Oil Rig;25218500,
{Symbols_Root}\Appendices\ControlMeasures\25218600.svg,32,Control Measures : Maritime Control Points : Sea Mine-Like,Control Measures : Main Icon,Control Measures;Maritime Control Points;Sea Mine-Like;Point;Appendices\ControlMeasures\25218600.svg;Control Measures : Maritime Control Points : Sea Mine-Like;25218600,
{Symbols_Root}\Appendices\ControlMeasures\25218700.svg,32,Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO),Control Measures : Main Icon,Control Measures;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO);Point;Appendices\ControlMeasures\25218700.svg;Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO);25218700,
{Symbols_Root}\Appendices\ControlMeasures\25218800.svg,32,Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade,Control Measures : Main Icon,Control Measures;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;Point;Appendices\ControlMeasures\25218800.svg;Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;25218800,
{Symbols_Root}\Appendices\ControlMeasures\25218900.svg,32,Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Marine Life,Control Measures : Main Icon,Control Measures;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;Marine Life;Point;Appendices\ControlMeasures\25218900.svg;Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Marine Life;25218900,
{Symbols_Root}\Appendices\ControlMeasures\25219000.svg,32,Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Sea Anomaly (Wake-Current-Knuckle),Control Measures : Main Icon,Control Measures;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;Sea Anomaly (Wake-Current-Knuckle);Point;Appendices\ControlMeasures\25219000.svg;Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Sea Anomaly (Wake-Current-Knuckle);25219000,
{Symbols_Root}\Appendices\ControlMeasures\25219100.svg,32,Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Bottom Return/Non-MILCO-Wreck-Dangerous,Control Measures : Main Icon,Control Measures;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;Bottom Return/Non-MILCO-Wreck-Dangerous;Point;Appendices\ControlMeasures\25219100.svg;Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Bottom Return/Non-MILCO-Wreck-Dangerous;25219100,
{Symbols_Root}\Appendices\ControlMeasures\25219200.svg,32,Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Bottom Return/Non-MILCO-Wreck-Non Dangerous,Control Measures : Main Icon,Control Measures;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;Bottom Return/Non-MILCO-Wreck-Non Dangerous;Point;Appendices\ControlMeasures\25219200.svg;Control Measures : Maritime Control Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade : Bottom Return/Non-MILCO-Wreck-Non Dangerous;25219200,
{Symbols_Root}\Appendices\ControlMeasures\25250000.svg,32,Control Measures : Fires Points,Control Measures : Main Icon,Control Measures;Fires Points;Point;Appendices\ControlMeasures\25250000.svg;Control Measures : Fires Points;25250000,
{Symbols_Root}\Appendices\ControlMeasures\25250100.svg,32,Control Measures : Fires Points : Firing Point,Control Measures : Main Icon,Control Measures;Fires Points;Firing Point;Point;Appendices\ControlMeasures\25250100.svg;Control Measures : Fires Points : Firing Point;25250100,
{Symbols_Root}\Appendices\ControlMeasures\25250200.svg,32,Control Measures : Fires Points : Hide Point,Control Measures : Main Icon,Control Measures;Fires Points;Hide Point;Point;Appendices\ControlMeasures\25250200.svg;Control Measures : Fires Points : Hide Point;25250200,
{Symbols_Root}\Appendices\ControlMeasures\25250300.svg,32,Control Measures : Fires Points : Launch Point,Control Measures : Main Icon,Control Measures;Fires Points;Launch Point;Point;Appendices\ControlMeasures\25250300.svg;Control Measures : Fires Points : Launch Point;25250300,
{Symbols_Root}\Appendices\ControlMeasures\25250400.svg,32,Control Measures : Fires Points : Reload Point,Control Measures : Main Icon,Control Measures;Fires Points;Reload Point;Point;Appendices\ControlMeasures\25250400.svg;Control Measures : Fires Points : Reload Point;25250400,
{Symbols_Root}\Appendices\ControlMeasures\25250500.svg,32,Control Measures : Fires Points : Survey Control Point,Control Measures : Main Icon,Control Measures;Fires Points;Survey Control Point;Point;Appendices\ControlMeasures\25250500.svg;Control Measures : Fires Points : Survey Control Point;25250500,
