filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\ControlMeasures\25151402.emf,64,Maneuver Areas : Axis of Advance : Attack Helicopter,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Attack Helicopter;gct_arrow_with_offset;G*GPOLAR--****X;MAIN;Line;Maneuver Areas : Axis of Advance : Attack Helicopter;25151402,25151402,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151403.emf,64,Maneuver Areas : Axis of Advance : Main Attack,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Main Attack;gct_arrow_with_offset;G*GPOLAGM-****X;MAIN;Line;Maneuver Areas : Axis of Advance : Main Attack;25151403,25151403,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151404.emf,64,Maneuver Areas : Axis of Advance : Supporting Attack,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Supporting Attack;gct_arrow_with_offset;G*GPOLAGS-****X;MAIN;Line;Maneuver Areas : Axis of Advance : Supporting Attack;25151404,25151404,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151405.emf,64,Maneuver Areas : Axis of Advance : Supporting Attack Planned or On Order,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Supporting Attack Planned or On Order;gct_arrow_with_offset;NEW_AT_2525D;MAIN;Line;Maneuver Areas : Axis of Advance : Supporting Attack Planned or On Order;25151405,25151405,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151406.emf,64,Maneuver Areas : Axis of Advance : Feint,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Feint;gct_arrow_with_offset;G*GPPA----****X;MAIN;Line;Maneuver Areas : Axis of Advance : Feint;25151406,25151406,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151407.emf,64,Maneuver Areas : Axis of Advance : Enemy Confirmed,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Enemy Confirmed;gct_arrow_with_offset;NEW_AT_2525D;MAIN;Line;Maneuver Areas : Axis of Advance : Enemy Confirmed;25151407,25151407,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151408.emf,64,Maneuver Areas : Axis of Advance : Enemy Templated or Suspected,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Enemy Templated or Suspected;gct_arrow_with_offset;NEW_AT_2525D;MAIN;Line;Maneuver Areas : Axis of Advance : Enemy Templated or Suspected;25151408,25151408,Line,
{Symbols_Root}\Appendices\ControlMeasures\25152000.emf,64,Maneuver Areas : Attack by Fire Position,Control Measure : Line,Control Measure;Maneuver Areas;Attack by Fire Position;gct_arrow_with_tail;G*GPOAF---****X;MAIN;Line;Maneuver Areas : Attack by Fire Position;25152000,25152000,Line,
{Symbols_Root}\Appendices\ControlMeasures\25152100.emf,64,Maneuver Areas : Support by Fire,Control Measure : Line,Control Measure;Maneuver Areas;Support by Fire;gct_horns;G*GPOAS---****X;MAIN;Line;Maneuver Areas : Support by Fire;25152100,25152100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25152200.emf,64,Maneuver Areas : Search Area/Reconnaissance Area,Control Measure : Line,Control Measure;Maneuver Areas;Search Area/Reconnaissance Area;gct_two_line;G*GPGAS---****X;MAIN;Line;Maneuver Areas : Search Area/Reconnaissance Area;25152200,25152200,Line,
